what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555382683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555383469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555398029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555399525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555521742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555522916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555523868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555883836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555892548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373555893704
